# E(keV) bin 1    bin 2    bin 3    bin 4    bin 5    bin 6    bin 7    bin 8    bin 9
1.81e+02 2.11e-17 1.84e-13 8.94e-06 1.16e-01 2.99e-01 1.93e-02 1.84e-13 3.19e-04 4.34e-01
1.82e+02 1.40e-17 1.28e-13 7.14e-06 1.08e-01 3.04e-01 2.16e-02 1.28e-13 2.66e-04 4.34e-01
1.83e+02 9.29e-18 8.90e-14 5.69e-06 1.01e-01 3.09e-01 2.42e-02 8.90e-14 2.21e-04 4.34e-01
1.84e+02 6.15e-18 6.18e-14 4.52e-06 9.36e-02 3.13e-01 2.70e-02 6.18e-14 1.83e-04 4.33e-01
1.85e+02 4.07e-18 4.29e-14 3.59e-06 8.69e-02 3.16e-01 3.01e-02 4.29e-14 1.52e-04 4.33e-01
1.86e+02 2.69e-18 2.97e-14 2.84e-06 8.05e-02 3.19e-01 3.34e-02 2.97e-14 1.25e-04 4.33e-01
1.87e+02 1.78e-18 2.06e-14 2.25e-06 7.44e-02 3.22e-01 3.69e-02 2.06e-14 1.03e-04 4.33e-01
1.88e+02 1.17e-18 1.42e-14 1.78e-06 6.87e-02 3.23e-01 4.07e-02 1.42e-14 8.51e-05 4.33e-01
1.89e+02 7.72e-19 9.81e-15 1.40e-06 6.32e-02 3.24e-01 4.48e-02 9.82e-15 7.00e-05 4.32e-01
1.90e+02 5.08e-19 6.77e-15 1.10e-06 5.81e-02 3.25e-01 4.91e-02 6.77e-15 5.74e-05 4.32e-01
1.91e+02 3.34e-19 4.66e-15 8.66e-07 5.33e-02 3.25e-01 5.37e-02 4.66e-15 4.70e-05 4.32e-01
1.92e+02 2.20e-19 3.21e-15 6.79e-07 4.88e-02 3.24e-01 5.86e-02 3.21e-15 3.84e-05 4.32e-01
1.93e+02 1.44e-19 2.21e-15 5.32e-07 4.46e-02 3.23e-01 6.38e-02 2.21e-15 3.14e-05 4.31e-01
1.94e+02 9.47e-20 1.52e-15 4.16e-07 4.06e-02 3.21e-01 6.92e-02 1.52e-15 2.55e-05 4.31e-01
1.95e+02 6.21e-20 1.04e-15 3.25e-07 3.70e-02 3.19e-01 7.49e-02 1.04e-15 2.08e-05 4.31e-01
1.96e+02 4.06e-20 7.13e-16 2.53e-07 3.36e-02 3.16e-01 8.08e-02 7.13e-16 1.69e-05 4.31e-01
1.97e+02 2.66e-20 4.88e-16 1.97e-07 3.04e-02 3.13e-01 8.70e-02 4.88e-16 1.37e-05 4.30e-01
